station_complex_id,date,ridership
399,2023-10-23,24919
399,2023-10-24,25467
399,2023-10-25,23413
399,2023-10-26,26327
399,2023-10-27,21969
399,2023-10-28,9896
399,2023-10-29,4948
399,2023-10-30,24462
399,2023-10-31,24329
399,2023-11-01,23618
399,2023-11-02,26568
399,2023-11-03,22379
399,2023-11-04,9586
399,2023-11-05,9016
399,2023-11-06,24290
399,2023-11-07,25446
399,2023-11-08,23635
399,2023-11-09,26392
399,2023-11-10,21587
399,2023-11-11,9069
399,2023-11-12,5904
399,2023-11-13,24443
399,2023-11-14,25376
399,2023-11-15,22604
399,2023-11-16,24765
399,2023-11-17,21077
399,2023-11-18,7549
399,2023-11-19,5512
399,2023-11-20,24158
399,2023-11-21,23867
399,2023-11-22,14047
399,2023-11-23,3979
399,2023-11-24,6839
399,2023-11-25,5072
399,2023-11-26,3989
399,2023-11-27,22687
399,2023-11-28,24394
399,2023-11-29,22432
399,2023-11-30,24874
399,2023-12-01,21276
399,2023-12-02,9073
399,2023-12-03,5240
399,2023-12-04,23675
399,2023-12-05,24805
399,2023-12-06,23161
399,2023-12-07,26126
399,2023-12-08,21874
399,2023-12-09,9379
399,2023-12-10,5041
399,2023-12-11,24392
399,2023-12-12,20054
399,2023-12-13,18877
399,2023-12-14,24055
399,2023-12-15,18703
399,2023-12-16,9181
399,2023-12-17,5225
399,2023-12-18,19323
399,2023-12-19,20622
399,2023-12-20,19857
399,2023-12-21,15893
399,2023-12-22,12675
399,2023-12-23,5295
399,2023-12-24,3493
399,2023-12-25,2671
399,2023-12-26,8948
399,2023-12-27,10548
399,2023-12-28,11370
399,2023-12-29,10835
399,2023-12-30,5632
399,2023-12-31,4376
403,2023-01-01,6852
403,2023-01-02,7859
403,2023-01-03,15899
403,2023-01-04,16260
403,2023-01-05,17227
403,2023-01-06,15982
403,2023-01-07,10191
403,2023-01-08,7325
403,2023-01-09,16045
403,2023-01-10,17904
403,2023-01-11,17999
403,2023-01-12,18207
403,2023-01-13,16298
403,2023-01-14,10001
403,2023-01-15,8002
403,2023-01-16,10618
403,2023-01-17,17660
403,2023-01-18,18504
403,2023-01-19,18931
403,2023-01-20,16656
403,2023-01-21,10249
403,2023-01-22,7166
403,2023-01-23,16220
403,2023-01-24,18637
403,2023-01-25,18814
403,2023-01-26,18621
403,2023-01-27,16710
403,2023-01-28,9780
403,2023-01-29,6725
403,2023-01-30,15862
403,2023-01-31,19299
403,2023-02-01,19172
403,2023-02-02,18843
403,2023-02-03,16104
403,2023-02-04,8431
403,2023-02-05,7063
403,2023-02-06,16476
403,2023-02-07,19404
403,2023-02-08,18770
403,2023-02-09,19071
403,2023-02-10,17155
403,2023-02-11,9707
403,2023-02-12,7152
403,2023-02-13,16060
403,2023-02-14,19233
403,2023-02-15,18691
403,2023-02-16,18802
403,2023-02-17,16597
403,2023-02-18,10692
403,2023-02-19,8238
403,2023-02-20,9901
403,2023-02-21,17712
403,2023-02-22,18522
403,2023-02-23,18484
403,2023-02-24,16128
403,2023-02-25,5722
403,2023-02-26,4238
403,2023-02-27,16403
403,2023-02-28,18087
403,2023-03-01,19086
403,2023-03-02,19221
403,2023-03-03,16944
403,2023-03-04,9312
403,2023-03-05,6821
403,2023-03-06,16939
403,2023-03-07,19321
403,2023-03-08,19644
403,2023-03-09,19600
403,2023-03-10,17245
403,2023-03-11,9817
403,2023-03-12,7123
403,2023-03-13,17098
403,2023-03-14,18761
403,2023-03-15,20194
403,2023-03-16,20017
403,2023-03-17,18256
403,2023-03-18,10882
403,2023-03-19,8061
403,2023-03-20,16971
403,2023-03-21,19045
403,2023-03-22,19133
403,2023-03-23,19294
403,2023-03-24,17344
403,2023-03-25,10124
403,2023-03-26,8449
403,2023-03-27,17264
403,2023-03-28,19473
403,2023-03-29,19481
403,2023-03-30,19779
403,2023-03-31,17422
403,2023-04-01,10592
403,2023-04-02,8176
403,2023-04-03,17843
403,2023-04-04,19709
403,2023-04-05,19498
403,2023-04-06,17367
403,2023-04-07,15230
403,2023-04-08,10959
403,2023-04-09,7771
403,2023-04-10,15743
403,2023-04-11,18642
403,2023-04-12,18590
403,2023-04-13,18353
403,2023-04-14,16940
403,2023-04-15,10177
403,2023-04-16,7282
403,2023-04-17,16624
403,2023-04-18,19425
403,2023-04-19,19758
403,2023-04-20,19872
403,2023-04-21,17076
403,2023-04-22,12672
403,2023-04-23,9267
403,2023-04-24,17368
403,2023-04-25,20248
403,2023-04-26,20504
403,2023-04-27,20508
403,2023-04-28,17973
403,2023-04-29,11242
403,2023-04-30,7791
403,2023-05-01,17941
403,2023-05-02,20486
403,2023-05-03,20559
403,2023-05-04,20538
403,2023-05-05,17884
403,2023-05-06,11501
403,2023-05-07,8625
403,2023-05-08,17253
403,2023-05-09,19776
403,2023-05-10,20104
403,2023-05-11,19295
403,2023-05-12,18045
403,2023-05-13,10187
403,2023-05-14,7103
403,2023-05-15,16825
403,2023-05-16,20338
403,2023-05-17,20688
403,2023-05-18,20958
403,2023-05-19,18538
403,2023-05-20,11124
403,2023-05-21,9371
403,2023-05-22,17642
403,2023-05-23,19868
403,2023-05-24,20288
403,2023-05-25,19287
403,2023-05-26,15953
403,2023-05-27,9918
403,2023-05-28,7726
403,2023-05-29,7890
403,2023-05-30,18602
403,2023-05-31,19427
403,2023-06-01,19899
403,2023-06-02,17533
403,2023-06-03,10666
403,2023-06-04,8446
403,2023-06-05,17208
403,2023-06-06,20084
403,2023-06-07,19900
403,2023-06-08,17309
403,2023-06-09,17114
403,2023-06-10,11486
403,2023-06-11,8507
403,2023-06-12,17365
403,2023-06-13,20290
403,2023-06-14,18998
403,2023-06-15,19356
403,2023-06-16,16632
403,2023-06-17,10258
403,2023-06-18,7750
403,2023-06-19,13157
403,2023-06-20,19409
403,2023-06-21,20092
403,2023-06-22,19482
403,2023-06-23,16994
403,2023-06-24,11174
403,2023-06-25,9304
403,2023-06-26,16626
403,2023-06-27,19248
403,2023-06-28,18903
403,2023-06-29,19331
403,2023-06-30,15543
403,2023-07-01,9406
403,2023-07-02,7205
403,2023-07-03,11907
403,2023-07-04,9850
403,2023-07-05,16610
403,2023-07-06,18310
403,2023-07-07,16719
403,2023-07-08,10317
403,2023-07-09,7722
403,2023-07-10,16151
403,2023-07-11,19058
403,2023-07-12,19137
403,2023-07-13,19389
403,2023-07-14,16278
403,2023-07-15,10221
403,2023-07-16,6939
403,2023-07-17,16390
403,2023-07-18,18829
403,2023-07-19,19021
403,2023-07-20,19494
403,2023-07-21,16890
403,2023-07-22,10032
403,2023-07-23,7634
403,2023-07-24,16424
403,2023-07-25,19693
403,2023-07-26,19640
403,2023-07-27,18985
403,2023-07-28,16538
403,2023-07-29,11274
403,2023-07-30,8812
403,2023-07-31,16146
403,2023-08-01,18381
403,2023-08-02,18551
403,2023-08-03,18917
403,2023-08-04,15732
403,2023-08-05,10809
403,2023-08-06,8156
403,2023-08-07,15774
403,2023-08-08,18482
403,2023-08-09,18920
403,2023-08-10,18876
403,2023-08-11,16237
403,2023-08-12,10115
403,2023-08-13,8308
403,2023-08-14,16149
403,2023-08-15,18011
403,2023-08-16,18267
403,2023-08-17,17010
403,2023-08-18,15758
403,2023-08-19,10526
403,2023-08-20,7742
403,2023-08-21,15020
403,2023-08-22,17559
403,2023-08-23,17689
403,2023-08-24,17871
403,2023-08-25,15178
403,2023-08-26,9650
403,2023-08-27,7455
403,2023-08-28,15271
403,2023-08-29,17710
403,2023-08-30,17536
403,2023-08-31,17435
403,2023-09-01,14981
403,2023-09-02,9831
403,2023-09-03,8549
403,2023-09-04,7231
403,2023-09-05,17469
403,2023-09-06,19326
403,2023-09-07,20098
403,2023-09-08,17826
403,2023-09-09,10872
403,2023-09-10,7796
403,2023-09-11,18021
403,2023-09-12,20718
403,2023-09-13,20215
403,2023-09-14,20346
403,2023-09-15,17637
403,2023-09-16,10363
403,2023-09-17,10203
403,2023-09-18,19615
403,2023-09-19,22844
403,2023-09-20,23293
403,2023-09-21,22037
403,2023-09-22,19442
403,2023-09-23,10743
403,2023-09-24,7725
403,2023-09-25,14679
403,2023-09-26,20072
403,2023-09-27,19566
403,2023-09-28,19641
403,2023-09-29,12210
403,2023-09-30,10037
403,2023-10-01,8797
403,2023-10-02,17262
403,2023-10-03,19282
403,2023-10-04,19160
403,2023-10-05,19279
403,2023-10-06,17287
403,2023-10-07,10617
403,2023-10-08,8726
403,2023-10-09,14532
403,2023-10-10,20063
403,2023-10-11,19997
403,2023-10-12,20575
403,2023-10-13,16450
403,2023-10-14,10948
403,2023-10-15,8581
403,2023-10-16,17755
403,2023-10-17,20685
403,2023-10-18,20931
403,2023-10-19,20887
403,2023-10-20,18656
403,2023-10-21,11581
403,2023-10-22,8582
403,2023-10-23,18047
403,2023-10-24,20636
403,2023-10-25,20341
403,2023-10-26,20903
403,2023-10-27,19534
403,2023-10-28,13224
403,2023-10-29,8660
403,2023-10-30,17931
403,2023-10-31,20243
403,2023-11-01,20501
403,2023-11-02,20769
403,2023-11-03,18174
403,2023-11-04,12165
403,2023-11-05,11015
403,2023-11-06,17703
403,2023-11-07,19313
403,2023-11-08,20307
403,2023-11-09,20406
403,2023-11-10,17933
403,2023-11-11,12503
403,2023-11-12,8689
403,2023-11-13,17924
403,2023-11-14,20303
403,2023-11-15,20816
403,2023-11-16,20599
403,2023-11-17,18126
403,2023-11-18,11709
403,2023-11-19,8277
403,2023-11-20,17751
403,2023-11-21,19369
403,2023-11-22,14949
403,2023-11-23,6450
403,2023-11-24,9543
403,2023-11-25,8475
403,2023-11-26,6508
403,2023-11-27,17107
403,2023-11-28,20508
403,2023-11-29,21039
403,2023-11-30,20857
403,2023-12-01,19110
403,2023-12-02,13697
403,2023-12-03,8734
403,2023-12-04,18371
403,2023-12-05,20828
403,2023-12-06,20852
403,2023-12-07,19358
403,2023-12-08,17630
403,2023-12-09,12563
403,2023-12-10,8426
403,2023-12-11,18514
403,2023-12-12,21316
403,2023-12-13,20885
403,2023-12-14,21478
403,2023-12-15,18484
403,2023-12-16,13599
403,2023-12-17,8388
403,2023-12-18,17454
403,2023-12-19,21022
403,2023-12-20,19689
403,2023-12-21,19168
403,2023-12-22,15820
403,2023-12-23,8355
403,2023-12-24,5305
403,2023-12-25,4611
403,2023-12-26,11919
403,2023-12-27,14111
403,2023-12-28,15481
403,2023-12-29,14876
403,2023-12-30,10196
403,2023-12-31,8908
404,2023-01-01,5592
404,2023-01-02,5704
404,2023-01-03,11823
404,2023-01-04,11618
404,2023-01-05,12869
404,2023-01-06,11643
404,2023-01-07,7569
404,2023-01-08,5767
404,2023-01-09,11664
404,2023-01-10,13706
404,2023-01-11,13798
404,2023-01-12,13839
404,2023-01-13,12259
404,2023-01-14,7947
404,2023-01-15,6689
404,2023-01-16,7680
404,2023-01-17,13548
404,2023-01-18,14039
404,2023-01-19,14512
404,2023-01-20,12266
404,2023-01-21,8009
404,2023-01-22,6016
404,2023-01-23,12030
404,2023-01-24,14131
404,2023-01-25,14812
404,2023-01-26,14861
404,2023-01-27,12745
404,2023-01-28,8134
404,2023-01-29,5828
404,2023-01-30,12296
404,2023-01-31,15082
404,2023-02-01,14839
404,2023-02-02,14738
404,2023-02-03,12504
404,2023-02-04,6995
404,2023-02-05,5799
404,2023-02-06,12417
404,2023-02-07,15070
404,2023-02-08,14818
404,2023-02-09,15078
404,2023-02-10,12823
404,2023-02-11,7636
404,2023-02-12,6183
404,2023-02-13,12263
404,2023-02-14,15188
404,2023-02-15,14691
404,2023-02-16,14312
404,2023-02-17,12275
404,2023-02-18,8658
404,2023-02-19,6974
404,2023-02-20,7379
404,2023-02-21,13882
404,2023-02-22,14510
404,2023-02-23,14521
404,2023-02-24,12421
404,2023-02-25,4896
404,2023-02-26,3800
404,2023-02-27,12293
404,2023-02-28,13967
404,2023-03-01,15152
404,2023-03-02,14980
404,2023-03-03,13233
404,2023-03-04,7758
404,2023-03-05,5903
404,2023-03-06,12650
404,2023-03-07,14909
404,2023-03-08,15105
404,2023-03-09,15122
404,2023-03-10,13091
404,2023-03-11,8149
404,2023-03-12,5805
404,2023-03-13,12942
404,2023-03-14,14919
404,2023-03-15,15235
404,2023-03-16,15394
404,2023-03-17,13427
404,2023-03-18,8706
404,2023-03-19,6911
404,2023-03-20,12292
404,2023-03-21,14469
404,2023-03-22,14679
404,2023-03-23,14886
404,2023-03-24,12909
404,2023-03-25,8063
404,2023-03-26,6466
404,2023-03-27,12652
404,2023-03-28,15049
404,2023-03-29,15112
404,2023-03-30,15440
404,2023-03-31,13343
404,2023-04-01,8644
404,2023-04-02,6728
404,2023-04-03,13155
404,2023-04-04,14945
404,2023-04-05,14990
404,2023-04-06,13216
404,2023-04-07,11523
404,2023-04-08,8181
404,2023-04-09,6390
404,2023-04-10,11771
404,2023-04-11,14305
404,2023-04-12,14642
404,2023-04-13,14786
404,2023-04-14,12988
404,2023-04-15,8115
404,2023-04-16,6499
404,2023-04-17,12387
404,2023-04-18,15118
404,2023-04-19,15252
404,2023-04-20,15378
404,2023-04-21,13319
404,2023-04-22,9446
404,2023-04-23,7525
404,2023-04-24,12984
404,2023-04-25,15781
404,2023-04-26,15667
404,2023-04-27,15733
404,2023-04-28,13978
404,2023-04-29,9371
404,2023-04-30,6829
404,2023-05-01,13314
404,2023-05-02,15597
404,2023-05-03,15827
404,2023-05-04,15897
404,2023-05-05,13561
404,2023-05-06,9930
404,2023-05-07,7573
404,2023-05-08,12800
404,2023-05-09,15420
404,2023-05-10,15602
404,2023-05-11,15292
404,2023-05-12,13503
404,2023-05-13,8377
404,2023-05-14,6498
404,2023-05-15,12578
404,2023-05-16,15613
404,2023-05-17,16378
404,2023-05-18,15749
404,2023-05-19,13945
404,2023-05-20,9372
404,2023-05-21,7518
404,2023-05-22,13087
404,2023-05-23,15513
404,2023-05-24,15637
404,2023-05-25,14779
404,2023-05-26,11916
404,2023-05-27,7708
404,2023-05-28,6501
404,2023-05-29,6047
404,2023-05-30,13963
404,2023-05-31,15036
404,2023-06-01,15264
404,2023-06-02,12994
404,2023-06-03,8448
404,2023-06-04,7396
404,2023-06-05,12874
404,2023-06-06,15697
404,2023-06-07,15180
404,2023-06-08,13334
404,2023-06-09,12970
404,2023-06-10,8739
404,2023-06-11,7006
404,2023-06-12,12832
404,2023-06-13,15287
404,2023-06-14,15781
404,2023-06-15,15546
404,2023-06-16,12735
404,2023-06-17,8529
404,2023-06-18,6438
404,2023-06-19,8982
404,2023-06-20,15053
404,2023-06-21,15432
404,2023-06-22,15435
404,2023-06-23,12912
404,2023-06-24,8873
404,2023-06-25,8174
404,2023-06-26,12477
404,2023-06-27,14757
404,2023-06-28,14931
404,2023-06-29,14990
404,2023-06-30,11725
404,2023-07-01,7722
404,2023-07-02,6106
404,2023-07-03,9533
404,2023-07-04,6765
404,2023-07-05,12539
404,2023-07-06,13711
404,2023-07-07,12407
404,2023-07-08,8272
404,2023-07-09,6584
404,2023-07-10,12144
404,2023-07-11,14829
404,2023-07-12,15189
404,2023-07-13,14920
404,2023-07-14,12383
404,2023-07-15,8492
404,2023-07-16,6263
404,2023-07-17,12475
404,2023-07-18,15055
404,2023-07-19,15027
404,2023-07-20,15221
404,2023-07-21,12469
404,2023-07-22,7832
404,2023-07-23,6460
404,2023-07-24,12236
404,2023-07-25,14928
404,2023-07-26,15262
404,2023-07-27,14883
404,2023-07-28,12377
404,2023-07-29,8878
404,2023-07-30,6942
404,2023-07-31,12000
404,2023-08-01,14556
404,2023-08-02,14595
404,2023-08-03,14619
404,2023-08-04,12051
404,2023-08-05,8156
404,2023-08-06,6228
404,2023-08-07,11518
404,2023-08-08,14204
404,2023-08-09,14697
404,2023-08-10,14525
404,2023-08-11,12281
404,2023-08-12,8336
404,2023-08-13,6481
404,2023-08-14,11607
404,2023-08-15,13924
404,2023-08-16,13813
404,2023-08-17,13104
404,2023-08-18,11947
404,2023-08-19,8126
404,2023-08-20,6215
404,2023-08-21,11022
404,2023-08-22,13701
404,2023-08-23,13593
404,2023-08-24,13758
404,2023-08-25,11514
404,2023-08-26,8096
404,2023-08-27,6690
404,2023-08-28,11754
404,2023-08-29,13394
404,2023-08-30,13448
404,2023-08-31,13565
404,2023-09-01,11653
404,2023-09-02,8141
404,2023-09-03,6505
404,2023-09-04,6020
404,2023-09-05,13841
404,2023-09-06,15115
404,2023-09-07,15524
404,2023-09-08,13471
404,2023-09-09,9091
404,2023-09-10,6929
404,2023-09-11,13583
404,2023-09-12,16038
404,2023-09-13,15717
404,2023-09-14,16117
404,2023-09-15,13165
404,2023-09-16,8429
404,2023-09-17,8219
404,2023-09-18,14334
404,2023-09-19,17116
404,2023-09-20,17488
404,2023-09-21,17161
404,2023-09-22,14659
404,2023-09-23,8489
404,2023-09-24,6563
404,2023-09-25,10866
404,2023-09-26,14847
404,2023-09-27,14871
404,2023-09-28,14537
404,2023-09-29,9099
404,2023-09-30,8108
404,2023-10-01,6635
404,2023-10-02,12533
404,2023-10-03,14744
404,2023-10-04,14459
404,2023-10-05,14781
404,2023-10-06,13028
404,2023-10-07,8564
404,2023-10-08,7120
404,2023-10-09,10095
404,2023-10-10,15404
404,2023-10-11,15682
404,2023-10-12,15921
404,2023-10-13,12176
404,2023-10-14,8538
404,2023-10-15,6647
404,2023-10-16,13593
404,2023-10-17,15916
404,2023-10-18,16249
404,2023-10-19,16430
404,2023-10-20,14060
404,2023-10-21,9104
404,2023-10-22,6911
404,2023-10-23,13693
404,2023-10-24,15722
404,2023-10-25,15855
404,2023-10-26,16332
404,2023-10-27,13993
404,2023-10-28,9958
404,2023-10-29,7177
404,2023-10-30,13529
404,2023-10-31,15520
404,2023-11-01,16200
404,2023-11-02,16302
404,2023-11-03,14371
404,2023-11-04,9110
404,2023-11-05,8705
404,2023-11-06,13505
404,2023-11-07,14235
404,2023-11-08,15619
404,2023-11-09,15842
404,2023-11-10,12692
404,2023-11-11,9928
404,2023-11-12,7142
404,2023-11-13,13372
404,2023-11-14,16135
404,2023-11-15,15880
404,2023-11-16,16379
404,2023-11-17,14048
404,2023-11-18,8725
404,2023-11-19,6580
404,2023-11-20,13642
404,2023-11-21,14969
404,2023-11-22,11382
404,2023-11-23,4964
404,2023-11-24,7437
404,2023-11-25,6968
404,2023-11-26,5830
404,2023-11-27,12762
404,2023-11-28,15361
404,2023-11-29,16146
404,2023-11-30,15984
404,2023-12-01,14290
404,2023-12-02,10983
404,2023-12-03,8221
404,2023-12-04,13825
404,2023-12-05,16259
404,2023-12-06,16745
404,2023-12-07,16702
404,2023-12-08,14638
404,2023-12-09,11367
404,2023-12-10,7426
404,2023-12-11,13925
404,2023-12-12,16364
404,2023-12-13,16065
404,2023-12-14,17043
404,2023-12-15,14489
404,2023-12-16,10806
404,2023-12-17,7319
404,2023-12-18,12953
404,2023-12-19,15128
404,2023-12-20,14745
404,2023-12-21,13963
404,2023-12-22,11532
404,2023-12-23,7029
404,2023-12-24,5228
404,2023-12-25,3776
404,2023-12-26,8627
404,2023-12-27,10200
404,2023-12-28,11147
404,2023-12-29,10650
404,2023-12-30,8086
404,2023-12-31,7087
405,2023-01-01,5474
405,2023-01-02,6161
405,2023-01-03,13742
405,2023-01-04,13985
405,2023-01-05,15323
405,2023-01-06,13198
405,2023-01-07,7675
405,2023-01-08,5407
405,2023-01-09,13837
405,2023-01-10,16328
405,2023-01-11,16365
405,2023-01-12,16146
405,2023-01-13,13451
405,2023-01-14,8606
405,2023-01-15,6383
405,2023-01-16,7896
405,2023-01-17,15708
405,2023-01-18,16327
405,2023-01-19,16749
405,2023-01-20,14164
405,2023-01-21,8250
405,2023-01-22,5894
405,2023-01-23,14334
405,2023-01-24,16664
405,2023-01-25,23054
405,2023-01-26,21928
405,2023-01-27,15454
405,2023-01-28,9068
405,2023-01-29,5733
405,2023-01-30,19427
405,2023-01-31,22544
405,2023-02-01,22498
405,2023-02-02,21971
405,2023-02-03,15687
405,2023-02-04,7570
405,2023-02-05,5577
405,2023-02-06,19888
405,2023-02-07,22236
405,2023-02-08,22252
405,2023-02-09,21720
405,2023-02-10,16012
405,2023-02-11,7814
405,2023-02-12,5281
405,2023-02-13,13823
405,2023-02-14,21735
405,2023-02-15,21980
405,2023-02-16,21403
405,2023-02-17,15206
405,2023-02-18,9077
405,2023-02-19,6761
405,2023-02-20,8100
405,2023-02-21,19759
405,2023-02-22,21488
405,2023-02-23,21285
405,2023-02-24,15061
405,2023-02-25,5482
405,2023-02-26,3829
405,2023-02-27,19155
405,2023-02-28,20099
405,2023-03-01,21996
405,2023-03-02,21686
405,2023-03-03,15865
405,2023-03-04,8717
405,2023-03-05,5860
405,2023-03-06,19925
405,2023-03-07,22177
405,2023-03-08,22814
405,2023-03-09,22128
405,2023-03-10,16416
405,2023-03-11,8607
405,2023-03-12,5924
405,2023-03-13,19258
405,2023-03-14,21045
405,2023-03-15,22018
405,2023-03-16,21681
405,2023-03-17,15904
405,2023-03-18,9173
405,2023-03-19,6490
405,2023-03-20,19453
405,2023-03-21,21456
405,2023-03-22,21615
405,2023-03-23,21991
405,2023-03-24,15731
405,2023-03-25,9047
405,2023-03-26,6681
405,2023-03-27,19994
405,2023-03-28,21617
405,2023-03-29,21937
405,2023-03-30,22221
405,2023-03-31,15697
405,2023-04-01,9149
405,2023-04-02,6697
405,2023-04-03,19307
405,2023-04-04,21090
405,2023-04-05,17175
405,2023-04-06,15015
405,2023-04-07,12450
405,2023-04-08,8944
405,2023-04-09,6240
405,2023-04-10,12884
405,2023-04-11,15729
405,2023-04-12,15886
405,2023-04-13,16478
405,2023-04-14,14705
405,2023-04-15,8681
405,2023-04-16,5858
405,2023-04-17,18952
405,2023-04-18,21881
405,2023-04-19,22040
405,2023-04-20,21462
405,2023-04-21,15196
405,2023-04-22,10814
405,2023-04-23,7628
405,2023-04-24,19581
405,2023-04-25,22322
405,2023-04-26,23125
405,2023-04-27,22040
405,2023-04-28,16785
405,2023-04-29,10239
405,2023-04-30,6746
405,2023-05-01,19911
405,2023-05-02,21952
405,2023-05-03,22818
405,2023-05-04,21946
405,2023-05-05,15972
405,2023-05-06,11338
405,2023-05-07,8088
405,2023-05-08,19026
405,2023-05-09,21371
405,2023-05-10,22300
405,2023-05-11,21017
405,2023-05-12,15379
405,2023-05-13,9210
405,2023-05-14,5997
405,2023-05-15,18344
405,2023-05-16,20782
405,2023-05-17,20518
405,2023-05-18,20488
405,2023-05-19,15465
405,2023-05-20,9818
405,2023-05-21,7944
405,2023-05-22,17403
405,2023-05-23,18646
405,2023-05-24,17500
405,2023-05-25,16736
405,2023-05-26,12954
405,2023-05-27,7524
405,2023-05-28,5983
405,2023-05-29,5671
405,2023-05-30,15448
405,2023-05-31,16817
405,2023-06-01,17053
405,2023-06-02,14334
405,2023-06-03,8365
405,2023-06-04,7016
405,2023-06-05,14809
405,2023-06-06,17504
405,2023-06-07,17333
405,2023-06-08,14688
405,2023-06-09,13841
405,2023-06-10,8893
405,2023-06-11,6525
405,2023-06-12,15771
405,2023-06-13,17777
405,2023-06-14,18837
405,2023-06-15,18306
405,2023-06-16,13891
405,2023-06-17,8798
405,2023-06-18,6496
405,2023-06-19,8956
405,2023-06-20,17317
405,2023-06-21,18291
405,2023-06-22,17722
405,2023-06-23,13931
405,2023-06-24,8976
405,2023-06-25,8841
405,2023-06-26,14986
405,2023-06-27,17322
405,2023-06-28,16932
405,2023-06-29,16642
405,2023-06-30,12468
405,2023-07-01,7907
405,2023-07-02,5929
405,2023-07-03,9307
405,2023-07-04,6436
405,2023-07-05,14311
405,2023-07-06,15496
405,2023-07-07,12664
405,2023-07-08,8162
405,2023-07-09,5569
405,2023-07-10,14043
405,2023-07-11,16535
405,2023-07-12,17352
405,2023-07-13,17204
405,2023-07-14,12844
405,2023-07-15,8709
405,2023-07-16,6178
405,2023-07-17,14762
405,2023-07-18,16667
405,2023-07-19,17438
405,2023-07-20,17353
405,2023-07-21,13197
405,2023-07-22,7944
405,2023-07-23,5802
405,2023-07-24,14324
405,2023-07-25,16759
405,2023-07-26,17407
405,2023-07-27,16753
405,2023-07-28,12977
405,2023-07-29,8982
405,2023-07-30,7172
405,2023-07-31,14033
405,2023-08-01,15880
405,2023-08-02,16447
405,2023-08-03,16324
405,2023-08-04,14274
405,2023-08-05,8369
405,2023-08-06,5711
405,2023-08-07,13252
405,2023-08-08,15519
405,2023-08-09,16093
405,2023-08-10,16158
405,2023-08-11,12761
405,2023-08-12,7857
405,2023-08-13,5517
405,2023-08-14,12765
405,2023-08-15,14354
405,2023-08-16,15206
405,2023-08-17,14153
405,2023-08-18,11879
405,2023-08-19,7995
405,2023-08-20,5668
405,2023-08-21,11529
405,2023-08-22,13729
405,2023-08-23,13905
405,2023-08-24,15003
405,2023-08-25,13141
405,2023-08-26,8719
405,2023-08-27,6628
405,2023-08-28,18372
405,2023-08-29,19834
405,2023-08-30,20524
405,2023-08-31,19172
405,2023-09-01,13022
405,2023-09-02,8379
405,2023-09-03,6329
405,2023-09-04,5567
405,2023-09-05,20159
405,2023-09-06,22313
405,2023-09-07,22650
405,2023-09-08,16429
405,2023-09-09,9938
405,2023-09-10,6548
405,2023-09-11,21431
405,2023-09-12,22307
405,2023-09-13,23705
405,2023-09-14,22723
405,2023-09-15,14920
405,2023-09-16,8650
405,2023-09-17,7324
405,2023-09-18,21595
405,2023-09-19,23969
405,2023-09-20,24993
405,2023-09-21,24257
405,2023-09-22,17623
405,2023-09-23,8900
405,2023-09-24,6479
405,2023-09-25,12555
405,2023-09-26,17268
405,2023-09-27,17469
405,2023-09-28,17139
405,2023-09-29,10627
405,2023-09-30,8549
405,2023-10-01,6608
405,2023-10-02,20002
405,2023-10-03,21197
405,2023-10-04,21829
405,2023-10-05,21226
405,2023-10-06,15733
405,2023-10-07,9562
405,2023-10-08,7318
405,2023-10-09,11292
405,2023-10-10,21748
405,2023-10-11,22960
405,2023-10-12,22499
405,2023-10-13,14260
405,2023-10-14,9172
405,2023-10-15,6786
405,2023-10-16,20929
405,2023-10-17,22911
405,2023-10-18,23597
405,2023-10-19,23072
405,2023-10-20,17067
405,2023-10-21,9740
405,2023-10-22,6788
405,2023-10-23,20549
405,2023-10-24,22518
405,2023-10-25,22902
405,2023-10-26,23135
405,2023-10-27,17008
405,2023-10-28,10677
405,2023-10-29,7049
405,2023-10-30,21235
405,2023-10-31,22463
405,2023-11-01,23764
405,2023-11-02,23080
405,2023-11-03,17317
405,2023-11-04,9937
405,2023-11-05,8880
405,2023-11-06,20608
405,2023-11-07,20762
405,2023-11-08,23570
405,2023-11-09,21963
405,2023-11-10,15682
405,2023-11-11,10722
405,2023-11-12,7068
405,2023-11-13,20209
405,2023-11-14,22461
405,2023-11-15,23365
405,2023-11-16,22275
405,2023-11-17,16495
405,2023-11-18,9914
405,2023-11-19,6428
405,2023-11-20,19960
405,2023-11-21,20458
405,2023-11-22,12157
405,2023-11-23,4099
405,2023-11-24,7549
405,2023-11-25,8017
405,2023-11-26,6276
405,2023-11-27,19196
405,2023-11-28,22039
405,2023-11-29,23391
405,2023-11-30,22754
405,2023-12-01,18215
405,2023-12-02,13720
405,2023-12-03,8886
405,2023-12-04,20997
405,2023-12-05,22970
405,2023-12-06,24094
405,2023-12-07,23594
405,2023-12-08,18051
405,2023-12-09,14640
405,2023-12-10,8309
405,2023-12-11,20690
405,2023-12-12,19616
405,2023-12-13,18981
405,2023-12-14,22291
405,2023-12-15,16722
405,2023-12-16,11369
405,2023-12-17,7434
405,2023-12-18,16948
405,2023-12-19,18983
405,2023-12-20,18032
405,2023-12-21,14751
405,2023-12-22,12051
405,2023-12-23,7159
405,2023-12-24,5097
405,2023-12-25,2793
405,2023-12-26,8685
405,2023-12-27,10528
405,2023-12-28,11181
405,2023-12-29,10880
405,2023-12-30,8004
405,2023-12-31,6149
