GEOID,NAMELSAD,ALAND,area_km2,C000,job_density,log_density,INTPTLAT,INTPTLON
060730029022,Block Group 2,330832,0.330832,758.0,2291.193113120859,7.737264329573685,+32.7616745,-117.0626689
060730030042,Block Group 2,669136,0.669136,126.0,188.3025274383683,5.243346409623074,+32.7134105,-117.0563216
060730031033,Block Group 3,514267,0.514267,29.0,56.390940892571365,4.049886466698745,+32.7098993,-117.0467913
060730031154,Block Group 4,568514,0.568514,45.0,79.15372356705376,4.383946335456843,+32.6931805,-117.0444420
060730042004,Block Group 4,462807,0.462807,95.0,205.26915107161298,5.329181874584702,+32.7259180,-117.1211422
060730061002,Block Group 2,448380,0.44838,1151.0,2567.0190463446183,7.850890081583211,+32.7342169,-117.1742465
060730071003,Block Group 3,558060,0.55806,1933.0,3463.785256065656,8.150405934542038,+32.7203455,-117.2329610
060730072002,Block Group 2,963835,0.963835,234.0,242.78014390429897,5.496266769531474,+32.7298930,-117.2519739
060730078002,Block Group 2,443550,0.44355,443.0,998.7600045090745,6.907515254687685,+32.8066915,-117.2198385
060730079081,Block Group 1,155137,0.155137,369.0,2378.5428363317583,7.774663662639832,+32.8000429,-117.2350454
060730079101,Block Group 1,403754,0.403754,1797.0,4450.729899889537,8.401048041168076,+32.7943264,-117.2551413
060730080063,Block Group 3,109500,0.1095,138.0,1260.2739726027398,7.1398775785062085,+32.8079780,-117.2581191
060730083052,Block Group 2,1086837,1.086837,2027.0,1865.0450803570359,7.531576539934888,+32.8760718,-117.2222195
060730007003,Block Group 3,179463,0.179463,99.0,551.6457431336821,6.314717187083097,+32.7426065,-117.1490003
060730019001,Block Group 1,814296,0.814296,51.0,62.630787821627514,4.153097438460329,+32.7699975,-117.1244705
060730027033,Block Group 3,425084,0.425084,304.0,715.1527698054972,6.573893509851568,+32.7455825,-117.0756691
060730027121,Block Group 1,1349234,1.349234,227.0,168.2436108191759,5.131339161119281,+32.7320561,-117.0689777
060730027123,Block Group 3,507529,0.507529,1270.0,2502.3200644692224,7.825373155597683,+32.7232735,-117.0807963
060730083302,Block Group 2,406473,0.406473,128.0,314.90406496864495,5.755438575622194,+32.9506207,-117.2240709
060730083651,Block Group 1,643750,0.64375,85.0,132.0388349514563,4.890641077716565,+32.9450495,-117.1384059
060730083661,Block Group 1,2062441,2.062441,203.0,98.42705803462982,4.599424290247188,+32.9450166,-117.1552452
060730085104,Block Group 4,733858,0.733858,1307.0,1780.9985037977374,7.485490768410727,+32.8049947,-117.1667916
060730088004,Block Group 4,180594,0.180594,122.0,675.5484678339258,6.517004090031789,+32.7833640,-117.1678588
060730083123,Block Group 3,1176721,1.176721,72.0,61.18697635208346,4.1301455944143495,+32.8649886,-117.2479486
060730083612,Block Group 2,89847,0.089847,52.0,578.7616726212339,6.3626171098203805,+32.8630363,-117.2345241
060730083622,Block Group 2,87506,0.087506,76.0,868.5118734715334,6.767931989217529,+32.8549942,-117.2340970
060730085024,Block Group 4,744073,0.744073,31.0,41.66257880611177,3.7533221614297543,+32.8353225,-117.2110193
060730087021,Block Group 1,1131314,1.131314,12370.0,10934.188032677048,9.29974112845247,+32.7943626,-117.1535273
060730093052,Block Group 2,229383,0.229383,60.0,261.5712585501105,5.570522506336047,+32.7912715,-117.1261021
060730093053,Block Group 3,217910,0.21791,392.0,1798.9078059749438,7.495490723669715,+32.7844648,-117.1309781
060730093062,Block Group 2,193597,0.193597,57.0,294.4260499904441,5.688418551687991,+32.8000368,-117.1261193
060730093063,Block Group 3,209508,0.209508,10.0,47.73087423869256,3.886312797156062,+32.8048854,-117.1265598
060730095073,Block Group 3,933189,0.933189,244.0,261.46900574267374,5.570133001699228,+32.8136081,-117.0683696
060730095101,Block Group 1,295820,0.29582,2.0,6.760868095463457,2.0490941959104676,+32.8140530,-117.1052538
060730165041,Block Group 1,496675,0.496675,271.0,545.6284290532038,6.303769282849844,+32.8164776,-116.9540453
060730166062,Block Group 2,907654,0.907654,133.0,146.53160785938255,4.994042443395014,+32.8453362,-117.0171038
060730166073,Block Group 3,1467678,1.467678,407.0,277.3087829891843,5.628731227463193,+32.8564012,-116.9560110
060730166093,Block Group 3,356217,0.356217,51.0,143.17115690716614,4.971001183395667,+32.8695478,-116.9734717
060730166102,Block Group 2,884642,0.884642,115.0,129.99608881332787,4.87516746636863,+32.8586907,-116.9828923
060730185123,Block Group 3,529049,0.529049,27.0,51.034970295757105,3.951915998238446,+33.2124268,-117.3289299
060730185193,Block Group 3,435809,0.435809,907.0,2081.1869419860536,7.641174034762729,+33.1897239,-117.2863393
060730200191,Block Group 1,1192633,1.192633,1061.0,889.6282427200991,6.79192710439927,+33.1362223,-117.2180135
060730200261,Block Group 1,589153,0.589153,346.0,587.283778577042,6.377209448104301,+33.1297174,-117.2054491
060730200281,Block Group 1,205949,0.205949,13.0,63.1224235126172,4.1607941235432575,+33.1417008,-117.1727254
060730200292,Block Group 2,354971,0.354971,175.0,492.9980195565272,6.202531508185002,+33.1383596,-117.1686223
060730071001,Block Group 1,753961,0.753961,329.0,436.3620929995053,6.080761440105532,+32.7145787,-117.2379322
060730020013,Block Group 3,341704,0.341704,37.0,108.2808512630815,4.693921185534833,+32.7613782,-117.1015463
060730065001,Block Group 1,1811129,1.811129,7224.0,3988.6722591267658,8.291464365940454,+32.7540326,-117.2088997
060730101031,Block Group 1,2497724,2.497724,993.0,397.56194039053156,5.987862920004958,+32.5996071,-117.0958443
060730097062,Block Group 2,576384,0.576384,244.0,423.32889184987783,6.050508842866437,+32.7809018,-117.0588025
060730002021,Block Group 1,398314,0.398314,400.0,1004.2328414266132,6.912974476670367,+32.7439010,-117.1773380
060730002023,Block Group 3,284997,0.284997,157.0,550.8829917507903,6.3133360523420095,+32.7453286,-117.1695318
060730083373,Block Group 3,509252,0.509252,126.0,247.42170870217493,5.515127740371818,+32.9553368,-117.1369977
060730083462,Block Group 2,5736785,5.736785,38350.0,6684.928927962264,8.807760436944823,+32.9026901,-117.1986310
060730083474,Block Group 4,298792,0.298792,57.0,190.76815979008808,5.256287141317644,+32.9245297,-117.1569865
060730089022,Block Group 2,775766,0.775766,4089.0,5270.91932361047,8.570149773259956,+32.7666622,-117.1742007
060730087022,Block Group 2,1372325,1.372325,6392.0,4657.788789098792,8.446510776833138,+32.7812132,-117.1582497
060730091041,Block Group 1,556879,0.556879,301.0,540.5123913812515,6.294365949616438,+32.7813624,-117.2032921
060730093012,Block Group 2,751627,0.751627,139.0,184.93215384758662,5.22538184291025,+32.7964852,-117.1342016
060730095103,Block Group 3,265027,0.265027,142.0,535.794466224196,6.285615276782048,+32.8194207,-117.1074394
060730097044,Block Group 4,693462,0.693462,11.0,15.862440912407601,2.825088717445161,+32.8024631,-117.0601568
060730098021,Block Group 1,581959,0.581959,155.0,266.3417869643738,5.588527940759686,+32.7961173,-117.0200182
060730101041,Block Group 1,965157,0.965157,40.0,41.44403449386991,3.7481863727023224,+32.5636080,-117.0970233
060730103003,Block Group 3,220726,0.220726,30.0,135.9151164792548,4.919361146061653,+32.5794309,-117.1124518
060730166142,Block Group 2,799988,0.799988,280.0,350.00525007875115,5.860801180843323,+32.8508558,-116.9912391
060730166162,Block Group 2,1491694,1.491694,962.0,644.904383874977,6.470651480250225,+32.8287570,-116.9938183
060730113001,Block Group 1,9941961,9.941961,797.0,80.16527121761995,4.396487461316025,+32.6987955,-117.2091097
060730119023,Block Group 3,501269,0.501269,181.0,361.08356989959486,5.891875041258836,+32.6882020,-117.0889420
060730125011,Block Group 1,230526,0.230526,206.0,893.608530057347,6.796386226005097,+32.6353203,-117.0943743
060730125012,Block Group 2,230560,0.23056,205.0,889.1394864677308,6.791378176814129,+32.6318677,-117.0930214
060730125021,Block Group 1,2307233,2.307233,775.0,335.9001886675511,5.819786710422891,+32.6421041,-117.1094056
060730186122,Block Group 2,407161,0.407161,57.0,139.993761681497,4.948715646005763,+33.2512597,-117.2929895
060730186132,Block Group 2,482767,0.482767,100.0,207.1392617970988,5.338207383538193,+33.2427785,-117.3283119
060730193012,Block Group 2,1247051,1.247051,216.0,173.20863380888193,5.16025362581296,+33.2251113,-117.2830681
060730202093,Block Group 3,151606,0.151606,19.0,125.32485521681201,4.838856805060648,+33.1336723,-117.0468846
060730202114,Block Group 4,69952,0.069952,15.0,214.4327538883806,5.372648813925363,+33.1290473,-117.0588410
060730202131,Block Group 1,141377,0.141377,128.0,905.3806489032869,6.809459360085285,+33.1340243,-117.0797673
060730202132,Block Group 2,91833,0.091833,121.0,1317.609138327181,7.184332776980667,+33.1278243,-117.0761597
060730202142,Block Group 2,435617,0.435617,964.0,2212.9531216642144,7.702534939451019,+33.1317883,-117.0869749
060730202143,Block Group 3,646284,0.646284,3288.0,5087.546651317378,8.534747538580012,+33.1230894,-117.0841405
060730036032,Block Group 2,230776,0.230776,57.0,246.9927548791902,5.513399531541426,+32.6848547,-117.1063686
060730034014,Block Group 4,771914,0.771914,260.0,336.82508673245985,5.822528266661954,+32.7261582,-117.0895997
060730140021,Block Group 1,833115,0.833115,441.0,529.3386867359247,6.2735158340296495,+32.7206531,-117.0209099
060730204011,Block Group 1,1756617,1.756617,68.0,38.71077189848442,3.681622483344678,+33.0662672,-117.0755248
060730083483,Block Group 3,591239,0.591239,44.0,74.41998920910157,4.323072348752788,+32.9121164,-117.1687160
060730083641,Block Group 1,405026,0.405026,306.0,755.5070538681467,6.6287118575314645,+32.8576309,-117.2259381
060730083504,Block Group 4,297589,0.297589,57.0,191.53933781154547,5.260300485118527,+32.9068583,-117.1660672
060730083632,Block Group 2,79447,0.079447,115.0,1447.5058844260952,7.278287879628558,+32.8630916,-117.2237613
060730083633,Block Group 3,65052,0.065052,15.0,230.58476295886368,5.444945953201503,+32.8671878,-117.2212247
060730159012,Block Group 2,188324,0.188324,163.0,865.5296191669676,6.7644962911069015,+32.7896037,-116.9708970
060730083643,Block Group 3,141449,0.141449,35.0,247.43900628495078,5.515197367864035,+32.8637439,-117.2270428
060730138022,Block Group 2,350957,0.350957,413.0,1176.782340856572,7.071388577068618,+32.7367167,-117.0103439
060730142004,Block Group 4,374905,0.374905,74.0,197.3833371120684,5.290201204993423,+32.7335355,-117.0379761
060730148051,Block Group 1,216401,0.216401,298.0,1377.0731188857721,7.228441511766593,+32.7766160,-117.0308024
060730148061,Block Group 1,213121,0.213121,702.0,3293.9034632908065,8.100132148568358,+32.7700182,-117.0361468
060730149022,Block Group 2,677181,0.677181,1739.0,2567.9988068182656,7.851271532656006,+32.7739118,-117.0085263
060730156013,Block Group 3,208434,0.208434,116.0,556.5310841801241,6.323518258156849,+32.7908074,-116.9292496
060730159024,Block Group 4,244329,0.244329,136.0,556.6265158863664,6.323689411913896,+32.7822113,-116.9655259
060730163023,Block Group 3,301718,0.301718,271.0,898.1897003161894,6.801494024799125,+32.8054253,-116.9477859
060730186131,Block Group 1,535623,0.535623,145.0,270.71279612712675,5.604745611853022,+33.2376180,-117.3334798
060730188033,Block Group 3,2885450,2.88545,165.0,57.18345492037637,4.063601034603634,+33.2903935,-117.2028762
060730198092,Block Group 2,1065020,1.06502,354.0,332.3881241666823,5.809307349306395,+33.1708549,-117.2655370
060730200232,Block Group 2,756116,0.756116,83.0,109.77151653979018,4.707469670324263,+33.1521238,-117.1355052
060730200282,Block Group 2,81391,0.081391,26.0,319.4456389527097,5.769712648722694,+33.1429538,-117.1690739
060730198081,Block Group 1,597676,0.597676,30.0,50.1944197190451,3.935630536243235,+33.1648293,-117.2619974
060730198082,Block Group 2,468484,0.468484,53.0,113.13086466133315,4.737345725645924,+33.1675499,-117.2553052
060730198083,Block Group 3,1092745,1.092745,20.0,18.302531697697084,2.9602362633544956,+33.1585239,-117.2654697
060730198093,Block Group 3,555966,0.555966,58.0,104.32292622210711,4.657031118348738,+33.1794950,-117.2770258
060730216001,Block Group 1,2975302,2.975302,519.0,174.4360740523147,5.167274726136463,+32.6560968,-117.1506925
060730196013,Block Group 3,576799,0.576799,99.0,171.63691337883736,5.151190622404427,+33.2005446,-117.2294085
060730170471,Block Group 1,650267,0.650267,42.0,64.58885350171545,4.183405765380275,+32.9201853,-117.0701968
060730170512,Block Group 2,551592,0.551592,462.0,837.5755993560458,6.731704737432879,+33.0047611,-117.0611001
060730170513,Block Group 3,1115579,1.115579,69.0,61.85128977867098,4.140771456363815,+33.0091347,-117.0704318
060730174034,Block Group 4,693654,0.693654,361.0,520.4323769487381,6.256579595752446,+33.0407622,-117.2560367
060730177022,Block Group 2,348437,0.348437,485.0,1391.9302485097737,7.239164899668813,+33.0574695,-117.3020757
060730178131,Block Group 1,926756,0.926756,806.0,869.7003310472228,6.769297866042632,+33.0949154,-117.3100007
060730199053,Block Group 3,2327851,2.327851,3190.0,1370.3626220063054,7.223560139123942,+33.1556950,-117.2303364
060730200173,Block Group 3,95936,0.095936,7.0,72.96531020680455,4.303596202302883,+33.1603722,-117.2070413
060730171094,Block Group 4,1478703,1.478703,612.0,413.87621449337695,6.027980197407658,+33.0834184,-117.2276276
060730166161,Block Group 1,954789,0.954789,1749.0,1831.8183389209553,7.513610137047845,+32.8358790,-116.9915681
060730097045,Block Group 5,465348,0.465348,109.0,234.23330496746522,5.460577808752577,+32.8048626,-117.0519782
060730095091,Block Group 1,1698107,1.698107,702.0,413.401511212191,6.026835337686189,+32.8137913,-117.0977990
060730095061,Block Group 1,1079868,1.079868,55.0,50.93215096659962,3.949938077499089,+32.8244863,-117.0893658
060730178132,Block Group 2,2689928,2.689928,3953.0,1469.5560624670995,7.293395882032433,+33.1282447,-117.3298017
060730095053,Block Group 3,1355204,1.355204,286.0,211.0383381394978,5.35676709860303,+32.8317322,-117.0927792
060730095042,Block Group 2,1303625,1.303625,49.0,37.58749640425736,3.6529282966441428,+32.9119148,-117.0677593
060730083533,Block Group 3,195525,0.195525,23.0,117.63201636619358,4.776026402630422,+32.9331852,-117.1332588
060730174031,Block Group 1,1156120,1.15612,215.0,185.96685465176625,5.230931353292813,+33.0367655,-117.2453305
060730095052,Block Group 2,675227,0.675227,47.0,69.60622131520215,4.257118261228732,+32.8410018,-117.0820528
060730178012,Block Group 2,1005327,1.005327,94.0,93.50191529721175,4.548620101989672,+33.1727884,-117.3411980
060730178013,Block Group 3,1229764,1.229764,358.0,291.1127663519179,5.6771399138543135,+33.1667362,-117.3271523
060730178014,Block Group 4,1117233,1.117233,1576.0,1410.6278636595948,7.252498830668072,+33.1757176,-117.3317538
060730083471,Block Group 1,408199,0.408199,85.0,208.23176930859705,5.343442581600819,+32.9269617,-117.1476478
060730083124,Block Group 4,713235,0.713235,1208.0,1693.6914200789363,7.435255950190108,+32.8544671,-117.2572666
060730083051,Block Group 1,3370936,3.370936,31722.0,9410.442678235362,9.149681534136894,+32.8809590,-117.2349090
060730170541,Block Group 1,614062,0.614062,245.0,398.98251316642296,5.99142082906842,+32.9844011,-117.0567997
060730002011,Block Group 1,506366,0.506366,217.0,428.54378058558433,6.062723670072446,+32.7548500,-117.1749176
060730027112,Block Group 2,390676,0.390676,103.0,263.64557843327975,5.5783914909408505,+32.7400539,-117.0762187
060730194063,Block Group 3,649440,0.64944,34.0,52.352796255235276,3.9769263897807,+33.2018708,-117.2686502
060730195032,Block Group 2,744315,0.744315,1013.0,1360.9829171788826,7.216696944177704,+33.1987085,-117.2377938
060730027122,Block Group 2,337744,0.337744,124.0,367.14197735563033,5.908468671795753,+32.7303521,-117.0787620
060730186012,Block Group 2,886725,0.886725,79.0,89.09188305280668,4.500830072351963,+33.2295683,-117.3482855
060730186093,Block Group 3,379311,0.379311,44.0,115.99979963670971,4.762172222289535,+33.2495250,-117.3148675
060730033053,Block Group 3,536110,0.53611,196.0,365.5966126354666,5.9042620954160165,+32.6941499,-117.0901646
060730125023,Block Group 3,241464,0.241464,270.0,1118.179107444588,7.020350755775843,+32.6441796,-117.0966479
060730201092,Block Group 2,379934,0.379934,27.0,71.06497444292957,4.277568134895852,+33.1493345,-117.0603562
060730202141,Block Group 1,467417,0.467417,1267.0,2710.641675420449,7.905309514748502,+33.1285654,-117.0849153
060730195033,Block Group 3,449422,0.449422,355.0,789.9034760203106,6.6731759325344395,+33.2000150,-117.2528083
060730198091,Block Group 1,1293468,1.293468,235.0,181.68211351189206,5.207747557725962,+33.1774473,-117.2631080
060730200291,Block Group 1,1484763,1.484763,3303.0,2224.597461008929,7.70778068035658,+33.1446894,-117.1850157
060730201091,Block Group 1,374340,0.37434,46.0,122.88294064219693,4.819337092651783,+33.1462747,-117.0672683
060730134091,Block Group 1,568107,0.568107,659.0,1159.992747845036,7.0570307352055455,+32.6317181,-117.0407160
060730134142,Block Group 2,751386,0.751386,44.0,58.55845064986571,4.086958194211268,+32.6333812,-117.0156200
